1.98347107438016	1.98347107438016	2
3.96694214876032	3.96694214876032	3
5.95041322314048	5.95041322314048	4
7.93388429752064	7.93388429752064	5
9.9173553719008	9.9173553719008	6
11.900826446281	11.900826446281	7
13.8842975206611	13.8842975206611	8
15.8677685950413	15.8677685950413	9
17.8512396694214	17.8512396694214	10
19.8347107438016	19.8347107438016	11
21.8181818181818	21.8181818181818	12
23.8016528925619	23.8016528925619	13
25.7851239669421	25.7851239669421	14
27.7685950413222	27.7685950413222	15
29.7520661157024	29.7520661157024	16
31.7355371900826	31.7355371900826	17
33.7190082644627	33.7190082644627	18
35.7024793388429	35.7024793388429	19
37.685950413223	37.685950413223	20
39.6694214876032	39.6694214876032	21
41.6528925619834	41.6528925619834	22
43.6363636363635	43.6363636363635	23
45.6198347107437	45.6198347107437	24
47.6033057851238	47.6033057851238	25
49.586776859504	49.586776859504	26
51.5702479338842	51.5702479338842	27
53.5537190082643	53.5537190082643	28
55.5371900826445	55.5371900826445	29
57.5206611570246	57.5206611570246	30
59.5041322314048	59.5041322314048	31
61.487603305785	61.487603305785	32
63.4710743801651	63.4710743801651	33
65.4545454545453	65.4545454545453	34
67.4380165289254	67.4380165289254	35
69.4214876033056	69.4214876033056	36
71.4049586776858	71.4049586776858	37
73.3884297520659	73.3884297520659	38
75.3719008264461	75.3719008264461	39
77.3553719008262	77.3553719008262	40
79.3388429752064	79.3388429752064	41
81.3223140495866	81.3223140495866	42
83.3057851239667	83.3057851239667	43
85.2892561983469	85.2892561983469	44
87.272727272727	87.272727272727	45
89.2561983471072	89.2561983471072	46
91.2396694214874	91.2396694214874	47
93.2231404958675	93.2231404958675	48
95.2066115702477	95.2066115702477	49
97.1900826446278	97.1900826446278	50
99.173553719008	99.173553719008	51
101.157024793388	101.157024793388	52
103.140495867768	103.140495867768	53
105.123966942148	105.123966942148	54
107.107438016529	107.107438016529	55
109.090909090909	109.090909090909	56
111.074380165289	111.074380165289	57
113.057851239669	113.057851239669	58
115.041322314049	115.041322314049	59
117.024793388429	117.024793388429	60
119.00826446281	119.00826446281	61
120.99173553719	120.99173553719	62
122.97520661157	122.97520661157	63
124.95867768595	124.95867768595	64
126.94214876033	126.94214876033	65
128.92561983471	128.92561983471	66
130.909090909091	130.909090909091	67
132.892561983471	132.892561983471	68
134.876033057851	134.876033057851	69
136.859504132231	136.859504132231	70
138.842975206611	138.842975206611	71
140.826446280991	140.826446280991	72
142.809917355372	142.809917355372	73
144.793388429752	144.793388429752	74
146.776859504132	146.776859504132	75
148.760330578512	148.760330578512	76
150.743801652892	150.743801652892	77
152.727272727272	152.727272727272	78
154.710743801652	154.710743801652	79
156.694214876033	156.694214876033	80
158.677685950413	158.677685950413	81
160.661157024793	160.661157024793	82
162.644628099173	162.644628099173	83
164.628099173553	164.628099173553	84
166.611570247933	166.611570247933	85
168.595041322314	168.595041322314	86
170.578512396694	170.578512396694	87
172.561983471074	172.561983471074	88
174.545454545454	174.545454545454	89
176.528925619834	176.528925619834	90
178.512396694214	178.512396694214	91
180.495867768595	180.495867768595	92
182.479338842975	182.479338842975	93
184.462809917355	184.462809917355	94
186.446280991735	186.446280991735	95
188.429752066115	188.429752066115	96
190.413223140495	190.413223140495	97
192.396694214876	192.396694214876	98
194.380165289256	194.380165289256	99
196.363636363636	196.363636363636	100
198.347107438016	198.347107438016	101
200.330578512396	200.330578512396	102
202.314049586776	202.314049586776	103
204.297520661156	204.297520661156	104
206.280991735537	206.280991735537	105
208.264462809917	208.264462809917	106
210.247933884297	210.247933884297	107
212.231404958677	212.231404958677	108
214.214876033057	214.214876033057	109
216.198347107437	216.198347107437	110
218.181818181818	218.181818181818	111
220.165289256198	220.165289256198	112
222.148760330578	222.148760330578	113
224.132231404958	224.132231404958	114
226.115702479338	226.115702479338	115
228.099173553718	228.099173553718	116
230.082644628099	230.082644628099	117
232.066115702479	232.066115702479	118
234.049586776859	234.049586776859	119
236.033057851239	236.033057851239	120
238.016528925619	238.016528925619	121
239.999999999999	239.999999999999	122
241.98347107438	241.98347107438	123
243.96694214876	243.96694214876	124
245.95041322314	245.95041322314	125
247.93388429752	247.93388429752	126
249.9173553719	249.9173553719	127
251.90082644628	251.90082644628	128
253.88429752066	253.88429752066	129
255.867768595041	255.867768595041	130
257.851239669421	257.851239669421	131
259.834710743801	259.834710743801	132
261.818181818181	261.818181818181	133
263.801652892561	263.801652892561	134
265.785123966941	265.785123966941	135
267.768595041322	267.768595041322	136
269.752066115702	269.752066115702	137
271.735537190082	271.735537190082	138
273.719008264462	273.719008264462	139
275.702479338842	275.702479338842	140
277.685950413222	277.685950413222	141
279.669421487603	279.669421487603	142
281.652892561983	281.652892561983	143
283.636363636363	283.636363636363	144
285.619834710743	285.619834710743	145
287.603305785123	287.603305785123	146
289.586776859503	289.586776859503	147
291.570247933884	291.570247933884	148
293.553719008264	293.553719008264	149
295.537190082644	295.537190082644	150
297.520661157024	297.520661157024	151
299.504132231404	299.504132231404	152
301.487603305784	301.487603305784	153
303.471074380165	303.471074380165	154
305.454545454545	305.454545454545	155
307.438016528925	307.438016528925	156
309.421487603305	309.421487603305	157
311.404958677685	311.404958677685	158
313.388429752065	313.388429752065	159
315.371900826445	315.371900826445	160
317.355371900826	317.355371900826	161
319.338842975206	319.338842975206	162
321.322314049586	321.322314049586	163
323.305785123966	323.305785123966	164
325.289256198346	325.289256198346	165
